Date,State,Vegetable Name,Wholesale Price,Retail Price,Mall Price,Unit,Vegetable Image
2024-06-21,andhrapradesh,Green Peas,41,47 - 52,49 - 68,1kg,N/A
2024-06-21,andhrapradesh,Ivy Gourd,28,32 - 36,34 - 46,1kg,N/A
2024-06-21,andhrapradesh,Lemon (Lime),102,117 - 130,122 - 168,1kg,N/A
2024-06-21,andhrapradesh,Mango Raw,39,45 - 50,47 - 64,1kg,N/A
2024-06-21,andhrapradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-21,andhrapradesh,Mushroom,82,94 - 104,98 - 135,1kg,N/A
2024-06-21,andhrapradesh,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-21,andhrapradesh,Ladies Finger,44,51 - 56,53 - 73,1kg,N/A
2024-06-21,andhrapradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-06-21,andhrapradesh,Radish,33,38 - 42,40 - 54,1kg,N/A
2024-06-21,andhrapradesh,Ridge Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-21,andhrapradesh,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-06-21,andhrapradesh,Snake Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-21,andhrapradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-21,andhrapradesh,Spinach,17,20 - 22,20 - 28,1kg,N/A
2024-06-21,andhrapradesh,Sweet Potato,38,44 - 48,46 - 63,1kg,N/A
2024-06-22,andhrapradesh,Onion Big,38,44 - 48,46 - 63,1kg,N/A
2024-06-22,andhrapradesh,Onion Small,54,62 - 69,65 - 89,1kg,N/A
2024-06-22,andhrapradesh,Tomato,48,55 - 61,58 - 79,1kg,N/A
2024-06-22,andhrapradesh,Green Chilli,63,72 - 80,76 - 104,1kg,N/A
2024-06-22,andhrapradesh,Beetroot,39,45 - 50,47 - 64,1kg,N/A
2024-06-22,andhrapradesh,Potato,35,40 - 44,42 - 58,1kg,N/A
2024-06-22,andhrapradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-22,andhrapradesh,Amaranth Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-22,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-22,andhrapradesh,Ash gourd,21,24 - 27,25 - 35,1kg,N/A
2024-06-22,andhrapradesh,Baby Corn,50,58 - 64,60 - 83,1kg,N/A
2024-06-22,andhrapradesh,Banana Flower,16,18 - 20,19 - 26,1kg,N/A
2024-06-22,andhrapradesh,Capsicum,40,46 - 51,48 - 66,1kg,N/A
2024-06-22,andhrapradesh,Bitter Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-22,andhrapradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-22,andhrapradesh,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-06-22,andhrapradesh,Broad Beans,71,82 - 90,85 - 117,1kg,N/A
2024-06-22,andhrapradesh,Cabbage,34,39 - 43,41 - 56,1kg,N/A
2024-06-22,andhrapradesh,Carrot,48,55 - 61,58 - 79,1kg,N/A
2024-06-22,andhrapradesh,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-22,andhrapradesh,Cluster beans,42,48 - 53,50 - 69,1kg,N/A
2024-06-22,andhrapradesh,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-22,andhrapradesh,Colocasia Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-22,andhrapradesh,Colocasia,26,30 - 33,31 - 43,1kg,N/A
2024-06-22,andhrapradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-22,andhrapradesh,Corn,31,36 - 39,37 - 51,1kg,N/A
2024-06-22,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-06-22,andhrapradesh,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-22,andhrapradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-22,andhrapradesh,Drumsticks,80,92 - 102,96 - 132,1kg,N/A
2024-06-22,andhrapradesh,Brinjal,35,40 - 44,42 - 58,1kg,N/A
2024-06-22,andhrapradesh,Brinjal (Big),31,36 - 39,37 - 51,1kg,N/A
2024-06-22,andhrapradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-22,andhrapradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-22,andhrapradesh,French Beans,109,125 - 138,131 - 180,1kg,N/A
2024-06-22,andhrapradesh,Garlic,247,284 - 314,296 - 408,1kg,N/A
2024-06-22,andhrapradesh,Ginger,122,140 - 155,146 - 201,1kg,N/A
2024-06-22,andhrapradesh,Onion Green,44,51 - 56,53 - 73,1kg,N/A
2024-06-22,andhrapradesh,Green Peas,41,47 - 52,49 - 68,1kg,N/A
2024-06-22,andhrapradesh,Ivy Gourd,28,32 - 36,34 - 46,1kg,N/A
2024-06-22,andhrapradesh,Lemon (Lime),102,117 - 130,122 - 168,1kg,N/A
2024-06-22,andhrapradesh,Mango Raw,39,45 - 50,47 - 64,1kg,N/A
2024-06-22,andhrapradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-22,andhrapradesh,Mushroom,82,94 - 104,98 - 135,1kg,N/A
2024-06-22,andhrapradesh,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-22,andhrapradesh,Ladies Finger,44,51 - 56,53 - 73,1kg,N/A
2024-06-22,andhrapradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-06-22,andhrapradesh,Radish,33,38 - 42,40 - 54,1kg,N/A
2024-06-22,andhrapradesh,Ridge Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-22,andhrapradesh,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-06-22,andhrapradesh,Snake Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-22,andhrapradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-22,andhrapradesh,Spinach,17,20 - 22,20 - 28,1kg,N/A
2024-06-22,andhrapradesh,Sweet Potato,38,44 - 48,46 - 63,1kg,N/A
2024-06-23,andhrapradesh,Onion Big,38,44 - 48,46 - 63,1kg,N/A
2024-06-23,andhrapradesh,Onion Small,54,62 - 69,65 - 89,1kg,N/A
2024-06-23,andhrapradesh,Tomato,48,55 - 61,58 - 79,1kg,N/A
2024-06-23,andhrapradesh,Green Chilli,63,72 - 80,76 - 104,1kg,N/A
2024-06-23,andhrapradesh,Beetroot,39,45 - 50,47 - 64,1kg,N/A
2024-06-23,andhrapradesh,Potato,35,40 - 44,42 - 58,1kg,N/A
2024-06-23,andhrapradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-23,andhrapradesh,Amaranth Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-23,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-23,andhrapradesh,Ash gourd,21,24 - 27,25 - 35,1kg,N/A
2024-06-23,andhrapradesh,Baby Corn,50,58 - 64,60 - 83,1kg,N/A
2024-06-23,andhrapradesh,Banana Flower,16,18 - 20,19 - 26,1kg,N/A
2024-06-23,andhrapradesh,Capsicum,40,46 - 51,48 - 66,1kg,N/A
2024-06-23,andhrapradesh,Bitter Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-23,andhrapradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-23,andhrapradesh,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-06-23,andhrapradesh,Broad Beans,71,82 - 90,85 - 117,1kg,N/A
2024-06-23,andhrapradesh,Cabbage,34,39 - 43,41 - 56,1kg,N/A
2024-06-23,andhrapradesh,Carrot,48,55 - 61,58 - 79,1kg,N/A
2024-06-23,andhrapradesh,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-23,andhrapradesh,Cluster beans,42,48 - 53,50 - 69,1kg,N/A
2024-06-23,andhrapradesh,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-23,andhrapradesh,Colocasia Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-23,andhrapradesh,Colocasia,26,30 - 33,31 - 43,1kg,N/A
2024-06-23,andhrapradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-23,andhrapradesh,Corn,31,36 - 39,37 - 51,1kg,N/A
2024-06-23,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-06-23,andhrapradesh,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-23,andhrapradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-23,andhrapradesh,Drumsticks,80,92 - 102,96 - 132,1kg,N/A
2024-06-23,andhrapradesh,Brinjal,35,40 - 44,42 - 58,1kg,N/A
2024-06-23,andhrapradesh,Brinjal (Big),31,36 - 39,37 - 51,1kg,N/A
2024-06-23,andhrapradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-23,andhrapradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-23,andhrapradesh,French Beans,109,125 - 138,131 - 180,1kg,N/A
2024-06-23,andhrapradesh,Garlic,247,284 - 314,296 - 408,1kg,N/A
2024-06-23,andhrapradesh,Ginger,122,140 - 155,146 - 201,1kg,N/A
2024-06-23,andhrapradesh,Onion Green,44,51 - 56,53 - 73,1kg,N/A
2024-06-23,andhrapradesh,Green Peas,41,47 - 52,49 - 68,1kg,N/A
2024-06-23,andhrapradesh,Ivy Gourd,28,32 - 36,34 - 46,1kg,N/A
2024-06-23,andhrapradesh,Lemon (Lime),102,117 - 130,122 - 168,1kg,N/A
2024-06-23,andhrapradesh,Mango Raw,39,45 - 50,47 - 64,1kg,N/A
2024-06-23,andhrapradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-23,andhrapradesh,Mushroom,82,94 - 104,98 - 135,1kg,N/A
2024-06-23,andhrapradesh,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-23,andhrapradesh,Ladies Finger,44,51 - 56,53 - 73,1kg,N/A
2024-06-23,andhrapradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-06-23,andhrapradesh,Radish,33,38 - 42,40 - 54,1kg,N/A
2024-06-23,andhrapradesh,Ridge Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-23,andhrapradesh,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-06-23,andhrapradesh,Snake Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-23,andhrapradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-23,andhrapradesh,Spinach,17,20 - 22,20 - 28,1kg,N/A
2024-06-23,andhrapradesh,Sweet Potato,38,44 - 48,46 - 63,1kg,N/A
2024-06-24,andhrapradesh,Onion Big,38,44 - 48,46 - 63,1kg,N/A
2024-06-24,andhrapradesh,Onion Small,54,62 - 69,65 - 89,1kg,N/A
2024-06-24,andhrapradesh,Tomato,48,55 - 61,58 - 79,1kg,N/A
2024-06-24,andhrapradesh,Green Chilli,63,72 - 80,76 - 104,1kg,N/A
2024-06-24,andhrapradesh,Beetroot,39,45 - 50,47 - 64,1kg,N/A
2024-06-24,andhrapradesh,Potato,35,40 - 44,42 - 58,1kg,N/A
2024-06-24,andhrapradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-24,andhrapradesh,Amaranth Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-24,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-24,andhrapradesh,Ash gourd,21,24 - 27,25 - 35,1kg,N/A
2024-06-24,andhrapradesh,Baby Corn,50,58 - 64,60 - 83,1kg,N/A
2024-06-24,andhrapradesh,Banana Flower,16,18 - 20,19 - 26,1kg,N/A
2024-06-24,andhrapradesh,Capsicum,40,46 - 51,48 - 66,1kg,N/A
2024-06-24,andhrapradesh,Bitter Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-24,andhrapradesh,Bottle Gourd,33,38 - 42,40 - 54,1kg,N/A
2024-06-24,andhrapradesh,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-06-24,andhrapradesh,Broad Beans,71,82 - 90,85 - 117,1kg,N/A
2024-06-24,andhrapradesh,Cabbage,34,39 - 43,41 - 56,1kg,N/A
2024-06-24,andhrapradesh,Carrot,48,55 - 61,58 - 79,1kg,N/A
2024-06-24,andhrapradesh,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-24,andhrapradesh,Cluster beans,42,48 - 53,50 - 69,1kg,N/A
2024-06-24,andhrapradesh,Coconut,35,40 - 44,42 - 58,1kg,N/A
2024-06-24,andhrapradesh,Colocasia Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-24,andhrapradesh,Colocasia,26,30 - 33,31 - 43,1kg,N/A
2024-06-24,andhrapradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-24,andhrapradesh,Corn,31,36 - 39,37 - 51,1kg,N/A
2024-06-24,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-06-24,andhrapradesh,Curry Leaves,28,32 - 36,34 - 46,1kg,N/A
2024-06-24,andhrapradesh,Dill Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-24,andhrapradesh,Drumsticks,80,92 - 102,96 - 132,1kg,N/A
2024-06-24,andhrapradesh,Brinjal,35,40 - 44,42 - 58,1kg,N/A
2024-06-24,andhrapradesh,Brinjal (Big),31,36 - 39,37 - 51,1kg,N/A
2024-06-24,andhrapradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-24,andhrapradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-24,andhrapradesh,French Beans,109,125 - 138,131 - 180,1kg,N/A
2024-06-24,andhrapradesh,Garlic,247,284 - 314,296 - 408,1kg,N/A
2024-06-24,andhrapradesh,Ginger,122,140 - 155,146 - 201,1kg,N/A
2024-06-24,andhrapradesh,Onion Green,44,51 - 56,53 - 73,1kg,N/A
2024-06-24,andhrapradesh,Green Peas,41,47 - 52,49 - 68,1kg,N/A
2024-06-24,andhrapradesh,Ivy Gourd,28,32 - 36,34 - 46,1kg,N/A
2024-06-24,andhrapradesh,Lemon (Lime),102,117 - 130,122 - 168,1kg,N/A
2024-06-24,andhrapradesh,Mango Raw,39,45 - 50,47 - 64,1kg,N/A
2024-06-24,andhrapradesh,Mint Leaves,4,5 - 5,5 - 7,1kg,N/A
2024-06-24,andhrapradesh,Mushroom,82,94 - 104,98 - 135,1kg,N/A
2024-06-24,andhrapradesh,Mustard Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-24,andhrapradesh,Ladies Finger,44,51 - 56,53 - 73,1kg,N/A
2024-06-24,andhrapradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-06-24,andhrapradesh,Radish,33,38 - 42,40 - 54,1kg,N/A
2024-06-24,andhrapradesh,Ridge Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-24,andhrapradesh,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-06-24,andhrapradesh,Snake Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-24,andhrapradesh,Sorrel Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-24,andhrapradesh,Spinach,17,20 - 22,20 - 28,1kg,N/A
2024-06-24,andhrapradesh,Sweet Potato,38,44 - 48,46 - 63,1kg,N/A
2024-06-25,andhrapradesh,Onion Big,48,55 - 61,58 - 79,1kg,N/A
2024-06-25,andhrapradesh,Onion Small,61,70 - 77,73 - 101,1kg,N/A
2024-06-25,andhrapradesh,Tomato,44,51 - 56,53 - 73,1kg,N/A
2024-06-25,andhrapradesh,Green Chilli,60,69 - 76,72 - 99,1kg,N/A
2024-06-25,andhrapradesh,Beetroot,44,51 - 56,53 - 73,1kg,N/A
2024-06-25,andhrapradesh,Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-25,andhrapradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-25,andhrapradesh,Amaranth Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-25,andhrapradesh,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-25,andhrapradesh,Ash gourd,24,28 - 30,29 - 40,1kg,N/A
2024-06-25,andhrapradesh,Baby Corn,64,74 - 81,77 - 106,1kg,N/A
2024-06-25,andhrapradesh,Banana Flower,16,18 - 20,19 - 26,1kg,N/A
2024-06-25,andhrapradesh,Capsicum,46,53 - 58,55 - 76,1kg,N/A
2024-06-25,andhrapradesh,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-25,andhrapradesh,Bottle Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-25,andhrapradesh,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-25,andhrapradesh,Broad Beans,72,83 - 91,86 - 119,1kg,N/A
2024-06-25,andhrapradesh,Cabbage,32,37 - 41,38 - 53,1kg,N/A
2024-06-25,andhrapradesh,Carrot,46,53 - 58,55 - 76,1kg,N/A
2024-06-25,andhrapradesh,Cauliflower,25,29 - 32,30 - 41,1kg,N/A
2024-06-25,andhrapradesh,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-06-25,andhrapradesh,Coconut,33,38 - 42,40 - 54,1kg,N/A
2024-06-25,andhrapradesh,Colocasia Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-25,andhrapradesh,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-06-25,andhrapradesh,Coriander Leaves,7,8 - 9,8 - 12,1kg,N/A
2024-06-25,andhrapradesh,Corn,35,40 - 44,42 - 58,1kg,N/A
2024-06-25,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-06-25,andhrapradesh,Curry Leaves,25,29 - 32,30 - 41,1kg,N/A
2024-06-25,andhrapradesh,Dill Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-25,andhrapradesh,Drumsticks,80,92 - 102,96 - 132,1kg,N/A
2024-06-25,andhrapradesh,Brinjal,38,44 - 48,46 - 63,1kg,N/A
2024-06-25,andhrapradesh,Brinjal (Big),34,39 - 43,41 - 56,1kg,N/A
2024-06-25,andhrapradesh,Elephant Yam,38,44 - 48,46 - 63,1kg,N/A
2024-06-25,andhrapradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-25,andhrapradesh,French Beans,113,130 - 144,136 - 186,1kg,N/A
2024-06-25,andhrapradesh,Garlic,247,284 - 314,296 - 408,1kg,N/A
2024-06-25,andhrapradesh,Ginger,134,154 - 170,161 - 221,1kg,N/A
2024-06-25,andhrapradesh,Onion Green,44,51 - 56,53 - 73,1kg,N/A
2024-06-25,andhrapradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-25,andhrapradesh,Ivy Gourd,29,33 - 37,35 - 48,1kg,N/A
2024-06-25,andhrapradesh,Lemon (Lime),93,107 - 118,112 - 153,1kg,N/A
2024-06-25,andhrapradesh,Mango Raw,39,45 - 50,47 - 64,1kg,N/A
2024-06-25,andhrapradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-25,andhrapradesh,Mushroom,85,98 - 108,102 - 140,1kg,N/A
2024-06-25,andhrapradesh,Mustard Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-25,andhrapradesh,Ladies Finger,40,46 - 51,48 - 66,1kg,N/A
2024-06-25,andhrapradesh,Pumpkin,20,23 - 25,24 - 33,1kg,N/A
2024-06-25,andhrapradesh,Radish,37,43 - 47,44 - 61,1kg,N/A
2024-06-25,andhrapradesh,Ridge Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-25,andhrapradesh,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,N/A
2024-06-25,andhrapradesh,Snake Gourd,37,43 - 47,44 - 61,1kg,N/A
2024-06-25,andhrapradesh,Sorrel Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-25,andhrapradesh,Spinach,10,12 - 13,12 - 17,1kg,N/A
2024-06-25,andhrapradesh,Sweet Potato,39,45 - 50,47 - 64,1kg,N/A
2024-06-26,andhrapradesh,Onion Big,48,55 - 61,58 - 79,1kg,N/A
2024-06-26,andhrapradesh,Onion Small,61,70 - 77,73 - 101,1kg,N/A
2024-06-26,andhrapradesh,Tomato,44,51 - 56,53 - 73,1kg,N/A
2024-06-26,andhrapradesh,Green Chilli,60,69 - 76,72 - 99,1kg,N/A
2024-06-26,andhrapradesh,Beetroot,44,51 - 56,53 - 73,1kg,N/A
2024-06-26,andhrapradesh,Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-26,andhrapradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-26,andhrapradesh,Amaranth Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-26,andhrapradesh,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-26,andhrapradesh,Ash gourd,24,28 - 30,29 - 40,1kg,N/A
2024-06-26,andhrapradesh,Baby Corn,64,74 - 81,77 - 106,1kg,N/A
2024-06-26,andhrapradesh,Banana Flower,16,18 - 20,19 - 26,1kg,N/A
2024-06-26,andhrapradesh,Capsicum,46,53 - 58,55 - 76,1kg,N/A
2024-06-26,andhrapradesh,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-26,andhrapradesh,Bottle Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-26,andhrapradesh,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-26,andhrapradesh,Broad Beans,72,83 - 91,86 - 119,1kg,N/A
2024-06-26,andhrapradesh,Cabbage,32,37 - 41,38 - 53,1kg,N/A
2024-06-26,andhrapradesh,Carrot,46,53 - 58,55 - 76,1kg,N/A
2024-06-26,andhrapradesh,Cauliflower,25,29 - 32,30 - 41,1kg,N/A
2024-06-26,andhrapradesh,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-06-26,andhrapradesh,Coconut,33,38 - 42,40 - 54,1kg,N/A
2024-06-26,andhrapradesh,Colocasia Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-26,andhrapradesh,Colocasia,25,29 - 32,30 - 41,1kg,N/A
2024-06-26,andhrapradesh,Coriander Leaves,7,8 - 9,8 - 12,1kg,N/A
2024-06-26,andhrapradesh,Corn,35,40 - 44,42 - 58,1kg,N/A
2024-06-26,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-06-26,andhrapradesh,Curry Leaves,25,29 - 32,30 - 41,1kg,N/A
2024-06-26,andhrapradesh,Dill Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-26,andhrapradesh,Drumsticks,80,92 - 102,96 - 132,1kg,N/A
2024-06-26,andhrapradesh,Brinjal,38,44 - 48,46 - 63,1kg,N/A
2024-06-26,andhrapradesh,Brinjal (Big),34,39 - 43,41 - 56,1kg,N/A
2024-06-26,andhrapradesh,Elephant Yam,38,44 - 48,46 - 63,1kg,N/A
2024-06-26,andhrapradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-26,andhrapradesh,French Beans,113,130 - 144,136 - 186,1kg,N/A
2024-06-26,andhrapradesh,Garlic,247,284 - 314,296 - 408,1kg,N/A
2024-06-26,andhrapradesh,Ginger,134,154 - 170,161 - 221,1kg,N/A
2024-06-26,andhrapradesh,Onion Green,44,51 - 56,53 - 73,1kg,N/A
2024-06-26,andhrapradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-26,andhrapradesh,Ivy Gourd,29,33 - 37,35 - 48,1kg,N/A
2024-06-26,andhrapradesh,Lemon (Lime),93,107 - 118,112 - 153,1kg,N/A
2024-06-26,andhrapradesh,Mango Raw,39,45 - 50,47 - 64,1kg,N/A
2024-06-26,andhrapradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-26,andhrapradesh,Mushroom,85,98 - 108,102 - 140,1kg,N/A
2024-06-26,andhrapradesh,Mustard Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-26,andhrapradesh,Ladies Finger,40,46 - 51,48 - 66,1kg,N/A
2024-06-26,andhrapradesh,Pumpkin,20,23 - 25,24 - 33,1kg,N/A
2024-06-26,andhrapradesh,Radish,37,43 - 47,44 - 61,1kg,N/A
2024-06-26,andhrapradesh,Ridge Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-26,andhrapradesh,Shallot (Pearl Onion),34,39 - 43,41 - 56,1kg,N/A
2024-06-26,andhrapradesh,Snake Gourd,37,43 - 47,44 - 61,1kg,N/A
2024-06-26,andhrapradesh,Sorrel Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-26,andhrapradesh,Spinach,10,12 - 13,12 - 17,1kg,N/A
2024-06-26,andhrapradesh,Sweet Potato,39,45 - 50,47 - 64,1kg,N/A
2024-06-27,andhrapradesh,Onion Big,46,53 - 58,55 - 76,1kg,N/A
2024-06-27,andhrapradesh,Onion Small,65,75 - 83,78 - 107,1kg,N/A
2024-06-27,andhrapradesh,Tomato,45,52 - 57,54 - 74,1kg,N/A
2024-06-27,andhrapradesh,Green Chilli,60,69 - 76,72 - 99,1kg,N/A
2024-06-27,andhrapradesh,Beetroot,42,48 - 53,50 - 69,1kg,N/A
2024-06-27,andhrapradesh,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-27,andhrapradesh,Raw Banana (Plantain),9,10 - 11,11 - 15,1kg,N/A
2024-06-27,andhrapradesh,Amaranth Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-27,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-27,andhrapradesh,Ash gourd,18,21 - 23,22 - 30,1kg,N/A
2024-06-27,andhrapradesh,Baby Corn,65,75 - 83,78 - 107,1kg,N/A
2024-06-27,andhrapradesh,Banana Flower,17,20 - 22,20 - 28,1kg,N/A
2024-06-27,andhrapradesh,Capsicum,44,51 - 56,53 - 73,1kg,N/A
2024-06-27,andhrapradesh,Bitter Gourd,35,40 - 44,42 - 58,1kg,N/A
2024-06-27,andhrapradesh,Bottle Gourd,34,39 - 43,41 - 56,1kg,N/A
2024-06-27,andhrapradesh,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-27,andhrapradesh,Broad Beans,61,70 - 77,73 - 101,1kg,N/A
2024-06-27,andhrapradesh,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-06-27,andhrapradesh,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-27,andhrapradesh,Cauliflower,25,29 - 32,30 - 41,1kg,N/A
2024-06-27,andhrapradesh,Cluster beans,44,51 - 56,53 - 73,1kg,N/A
2024-06-27,andhrapradesh,Coconut,34,39 - 43,41 - 56,1kg,N/A
2024-06-27,andhrapradesh,Colocasia Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-27,andhrapradesh,Colocasia,29,33 - 37,35 - 48,1kg,N/A
2024-06-27,andhrapradesh,Coriander Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-27,andhrapradesh,Corn,34,39 - 43,41 - 56,1kg,N/A
2024-06-27,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-06-27,andhrapradesh,Curry Leaves,27,31 - 34,32 - 45,1kg,N/A
2024-06-27,andhrapradesh,Dill Leaves,12,14 - 15,14 - 20,1kg,N/A
